time_sec,tick,event_type,detail
92.00,1002,AUTO_MODE,ENABLED
93.00,1023,AUTO_MODE,DISABLED
95.00,1024,AUTO_MODE,ENABLED
98.00,1087,LANE_SKIP_OBSTACLE,lane=1 wp=3->4 pos=(1.66,-1.91)
98.00,1087,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.66,-1.91) batt=87%
98.00,1088,LANE_SKIP_OBSTACLE,lane=2 wp=4->6 pos=(1.66,-1.91)
98.00,1089,LANE_SKIP_OBSTACLE,lane=3 wp=6->8 pos=(1.66,-1.91)
98.00,1090,LANE_SKIP_OBSTACLE,lane=4 wp=8->10 pos=(1.66,-1.91)
98.00,1091,LANE_SKIP_OBSTACLE,lane=5 wp=10->12 pos=(1.66,-1.91)
98.00,1092,LANE_SKIP_OBSTACLE,lane=6 wp=12->14 pos=(1.66,-1.91)
98.00,1093,LANE_SKIP_OBSTACLE,lane=7 wp=14->16 pos=(1.66,-1.91)
98.00,1094,LANE_SKIP_OBSTACLE,lane=8 wp=16->18 pos=(1.66,-1.91)
98.00,1095,LANE_SKIP_OBSTACLE,lane=9 wp=18->20 pos=(1.61,-1.94)
99.00,1106,AUTO_MODE,DISABLED
100.00,1107,AUTO_MODE,ENABLED
101.00,1124,AUTO_MODE,DISABLED
102.00,1124,AUTO_MODE,ENABLED
104.00,1166,AUTO_MODE,DISABLED
105.00,1166,AUTO_MODE,ENABLED
118.00,1426,AUTO_MODE,DISABLED
118.00,1426,AUTO_MODE,ENABLED
120.00,1459,AUTO_MODE,DISABLED
121.00,1459,AUTO_MODE,ENABLED
122.00,1475,AUTO_MODE,DISABLED
130.00,1476,AUTO_MODE,ENABLED
130.00,1476,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-1.07,-1.33) batt=83%
131.00,1501,AUTO_MODE,DISABLED
134.00,1501,AUTO_MODE,ENABLED
136.00,1534,WP_SKIPPED,wp=20 pos=(-1.65,-0.16) dist=1.82m timeout=6s totalSkipped=26
139.00,1597,AUTO_MODE,DISABLED
139.00,1597,AUTO_MODE,ENABLED
142.00,1638,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(-1.14,0.26) batt=81%
143.00,1661,AUTO_MODE,DISABLED
144.00,1661,WP_SKIPPED,wp=21 pos=(-0.82,0.24) dist=3.02m timeout=6s totalSkipped=27
144.00,1661,AUTO_MODE,ENABLED
144.00,1661,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-0.82,0.24) batt=81%
144.00,1662,CLEAN_PASS_DONE,pass=2 lanes=9 totalLanes=18 dist=40.27m pos=(-0.82,0.24)
144.00,1663,CLEAN_START,pos=(-0.82,0.24) totalWP=22
145.00,1688,AUTO_MODE,DISABLED
147.00,1688,AUTO_MODE,ENABLED
150.00,1738,AUTO_MODE,DISABLED
150.00,1738,AUTO_MODE,ENABLED
150.00,1738,WP_SKIPPED,wp=0 pos=(-0.50,-0.28) dist=2.07m timeout=6s totalSkipped=28
153.00,1800,AUTO_MODE,DISABLED
155.00,1800,AUTO_MODE,ENABLED
157.00,1832,WP_SKIPPED,wp=1 pos=(0.09,-0.85) dist=2.02m timeout=6s totalSkipped=29
163.00,1950,WP_SKIPPED,wp=2 pos=(1.11,-1.23) dist=0.79m timeout=6s totalSkipped=30
165.00,1994,AUTO_MODE,DISABLED
171.00,1994,AUTO_MODE,ENABLED
171.00,1994,WP_SKIPPED,wp=3 pos=(1.26,-1.00) dist=3.15m timeout=6s totalSkipped=31
172.00,2009,AUTO_MODE,DISABLED
173.00,2009,AUTO_MODE,ENABLED
174.00,2028,AUTO_MODE,DISABLED
179.00,2028,AUTO_MODE,ENABLED
179.00,2028,WP_SKIPPED,wp=4 pos=(0.30,-0.53) dist=2.24m timeout=6s totalSkipped=32
182.00,2083,STUCK_ESCAPE,wp=5 moved=0.010m pos=(0.30,-0.54) dir=-1
183.00,2097,AUTO_MODE,DISABLED
184.00,2097,AUTO_MODE,ENABLED
184.00,2097,BACKUP_DONE,wp=5 pos=(0.16,-0.54)
185.00,2132,WP_SKIPPED,wp=5 pos=(-0.02,-0.54) dist=1.97m timeout=6s totalSkipped=33
191.00,2249,WP_SKIPPED,wp=6 pos=(0.58,-0.66) dist=1.28m timeout=6s totalSkipped=34
194.00,2295,AUTO_MODE,DISABLED
200.00,2295,AUTO_MODE,ENABLED
200.00,2295,WP_SKIPPED,wp=7 pos=(0.97,-0.36) dist=2.85m timeout=6s totalSkipped=35
201.00,2316,AUTO_MODE,DISABLED
203.00,2317,AUTO_MODE,ENABLED
204.00,2343,AUTO_MODE,DISABLED
205.00,2343,AUTO_MODE,ENABLED
206.00,2363,WP_SKIPPED,wp=8 pos=(0.93,0.53) dist=2.95m timeout=6s totalSkipped=36
206.00,2374,AUTO_MODE,DISABLED
209.00,2375,AUTO_MODE,ENABLED
211.00,2399,AUTO_MODE,DISABLED
211.00,2399,AUTO_MODE,ENABLED
212.00,2401,WP_SKIPPED,wp=9 pos=(0.01,0.17) dist=1.94m timeout=6s totalSkipped=37
217.00,2501,LANE_SKIP_OBSTACLE,lane=5 wp=10->12 pos=(0.40,0.03)
217.00,2501,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(0.40,0.03) batt=71%
217.00,2502,LANE_SKIP_OBSTACLE,lane=6 wp=12->14 pos=(0.40,0.03)
217.00,2503,LANE_SKIP_OBSTACLE,lane=7 wp=14->16 pos=(0.40,0.03)
217.00,2504,LANE_SKIP_OBSTACLE,lane=8 wp=16->18 pos=(0.40,0.03)
217.00,2505,LANE_SKIP_OBSTACLE,lane=9 wp=18->20 pos=(0.40,0.03)
224.00,2631,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(0.46,0.20) batt=70%
224.00,2632,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(0.46,0.20) batt=70%
228.00,2715,AUTO_MODE,DISABLED
230.00,2715,WP_SKIPPED,wp=20 pos=(0.81,0.47) dist=2.91m timeout=6s totalSkipped=43
230.00,2715,AUTO_MODE,ENABLED
230.00,2715,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(0.81,0.47) batt=69%
231.00,2738,AUTO_MODE,DISABLED
233.00,2739,AUTO_MODE,ENABLED
236.00,2805,WP_SKIPPED,wp=21 pos=(0.92,0.54) dist=1.45m timeout=6s totalSkipped=44
236.00,2806,CLEAN_PASS_DONE,pass=3 lanes=5 totalLanes=23 dist=66.81m pos=(0.92,0.54)
236.00,2807,CLEAN_START,pos=(0.92,0.54) totalWP=22
239.00,2855,AUTO_MODE,DISABLED
242.00,2856,AUTO_MODE,ENABLED
242.00,2857,LANE_SKIP_OBSTACLE,lane=0 wp=0->2 pos=(0.39,0.03)
242.00,2857,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(0.39,0.03) batt=68%
242.00,2858,LANE_SKIP_OBSTACLE,lane=1 wp=2->4 pos=(0.39,0.03)
242.00,2859,LANE_SKIP_OBSTACLE,lane=2 wp=4->6 pos=(0.39,0.03)
242.00,2860,LANE_SKIP_OBSTACLE,lane=3 wp=6->8 pos=(0.39,0.03)
242.00,2861,LANE_SKIP_OBSTACLE,lane=4 wp=8->10 pos=(0.39,0.03)
242.00,2862,LANE_SKIP_OBSTACLE,lane=5 wp=10->12 pos=(0.39,0.03)
242.00,2863,LANE_SKIP_OBSTACLE,lane=6 wp=12->14 pos=(0.39,0.03)
242.00,2864,LANE_SKIP_OBSTACLE,lane=7 wp=14->16 pos=(0.39,0.03)
242.00,2865,LANE_SKIP_OBSTACLE,lane=8 wp=16->18 pos=(0.36,0.04)
242.00,2866,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(0.36,0.04) batt=68%
243.00,2867,LANE_SKIP_OBSTACLE,lane=9 wp=18->20 pos=(0.36,0.04)
243.00,2867,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(0.36,0.04) batt=68%
245.00,2921,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(0.38,0.18) batt=67%
245.00,2922,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(0.38,0.18) batt=67%
251.00,3025,AUTO_MODE,DISABLED
252.00,3026,AUTO_MODE,ENABLED
252.00,3026,WP_SKIPPED,wp=20 pos=(0.26,0.02) dist=2.67m timeout=6s totalSkipped=55
252.00,3026,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(0.26,0.02) batt=66%
253.00,3049,AUTO_MODE,DISABLED
256.00,3049,AUTO_MODE,ENABLED
258.00,3094,WP_SKIPPED,wp=21 pos=(0.42,-0.77) dist=2.81m timeout=6s totalSkipped=56
258.00,3095,CLEAN_PASS_DONE,pass=4 lanes=10 totalLanes=33 dist=72.52m pos=(0.42,-0.77)
258.00,3096,CLEAN_START,pos=(0.42,-0.77) totalWP=22
260.00,3147,AUTO_MODE,DISABLED
263.00,3147,AUTO_MODE,ENABLED
264.00,3170,WP_SKIPPED,wp=0 pos=(0.23,-0.11) dist=2.71m timeout=6s totalSkipped=57
265.00,3185,AUTO_MODE,DISABLED
266.00,3185,AUTO_MODE,ENABLED
268.00,3218,AUTO_MODE,DISABLED
271.00,3219,AUTO_MODE,ENABLED
271.00,3219,WP_SKIPPED,wp=1 pos=(1.01,0.51) dist=2.51m timeout=6s totalSkipped=58
272.00,3233,AUTO_MODE,DISABLED
273.00,3233,AUTO_MODE,ENABLED
274.00,3257,LANE_SKIP_OBSTACLE,lane=1 wp=2->4 pos=(1.29,0.40)
274.00,3257,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.29,0.40) batt=64%
274.00,3258,LANE_SKIP_OBSTACLE,lane=2 wp=4->6 pos=(1.29,0.40)
274.00,3259,LANE_SKIP_OBSTACLE,lane=3 wp=6->8 pos=(1.29,0.40)
274.00,3260,LANE_SKIP_OBSTACLE,lane=4 wp=8->10 pos=(1.29,0.40)
274.00,3261,LANE_SKIP_OBSTACLE,lane=5 wp=10->12 pos=(1.29,0.40)
274.00,3262,LANE_SKIP_OBSTACLE,lane=6 wp=12->14 pos=(1.29,0.40)
274.00,3263,LANE_SKIP_OBSTACLE,lane=7 wp=14->16 pos=(1.29,0.40)
274.00,3264,LANE_SKIP_OBSTACLE,lane=8 wp=16->18 pos=(1.29,0.40)
274.00,3265,LANE_SKIP_OBSTACLE,lane=9 wp=18->20 pos=(1.31,0.34)
280.00,3363,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.32,0.37) batt=63%
280.00,3364,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.32,0.37) batt=63%
280.00,3373,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.31,0.39) batt=63%
281.00,3382,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.32,0.42) batt=63%
281.00,3395,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.30,0.39) batt=63%
282.00,3417,STUCK_ESCAPE,wp=20 moved=0.076m pos=(1.25,0.34) dir=1
284.00,3450,BACKUP_DONE,wp=20 pos=(1.25,0.36)
286.00,3486,WP_SKIPPED,wp=20 pos=(1.28,0.37) dist=3.38m timeout=6s totalSkipped=68
286.00,3489,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.28,0.37) batt=62%
288.00,3527,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.25,0.29) batt=62%
289.00,3539,STUCK_ESCAPE,wp=21 moved=0.076m pos=(1.25,0.30) dir=-1
290.00,3566,BACKUP_DONE,wp=21 pos=(1.30,0.33)
292.00,3600,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.34,0.29) batt=61%
295.00,3665,WP_SKIPPED,wp=21 pos=(1.34,0.43) dist=1.32m timeout=6s totalSkipped=69
295.00,3665,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.34,0.43) batt=61%
295.00,3666,CLEAN_PASS_DONE,pass=5 lanes=9 totalLanes=42 dist=81.96m pos=(1.34,0.43)
295.00,3667,CLEAN_START,pos=(1.34,0.43) totalWP=22
295.00,3668,LANE_SKIP_OBSTACLE,lane=0 wp=0->2 pos=(1.34,0.43)
295.00,3668,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.34,0.43) batt=61%
295.00,3669,LANE_SKIP_OBSTACLE,lane=1 wp=2->4 pos=(1.34,0.43)
295.00,3670,LANE_SKIP_OBSTACLE,lane=2 wp=4->6 pos=(1.34,0.43)
295.00,3671,LANE_SKIP_OBSTACLE,lane=3 wp=6->8 pos=(1.34,0.43)
295.00,3672,LANE_SKIP_OBSTACLE,lane=4 wp=8->10 pos=(1.34,0.43)
295.00,3673,LANE_SKIP_OBSTACLE,lane=5 wp=10->12 pos=(1.34,0.43)
295.00,3674,LANE_SKIP_OBSTACLE,lane=6 wp=12->14 pos=(1.34,0.43)
295.00,3675,LANE_SKIP_OBSTACLE,lane=7 wp=14->16 pos=(1.34,0.43)
296.00,3676,LANE_SKIP_OBSTACLE,lane=8 wp=16->18 pos=(1.34,0.39)
296.00,3677,LANE_SKIP_OBSTACLE,lane=9 wp=18->20 pos=(1.34,0.39)
296.00,3680,AUTO_MODE,DISABLED
297.00,3680,AUTO_MODE,ENABLED
297.00,3680,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.34,0.22) batt=60%
297.00,3681,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.34,0.22) batt=60%
297.00,3691,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.31,0.15) batt=60%
298.00,3701,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.31,0.17) batt=60%
299.00,3720,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.33,0.21) batt=60%
299.00,3721,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.33,0.21) batt=60%
300.00,3735,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.34,0.24) batt=60%
300.00,3738,STUCK_ESCAPE,wp=20 moved=0.020m pos=(1.34,0.24) dir=1
300.00,3746,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.34,0.26) batt=60%
301.00,3756,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.37,0.28) batt=60%
301.00,3769,BACKUP_DONE,wp=20 pos=(1.39,0.32)
301.00,3771,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.39,0.32) batt=60%
304.00,3835,WP_SKIPPED,wp=20 pos=(1.40,0.42) dist=3.47m timeout=6s totalSkipped=80
304.00,3835,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.40,0.42) batt=60%
305.00,3837,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.40,0.42) batt=60%
305.00,3839,AUTO_MODE,DISABLED
306.00,3839,AUTO_MODE,ENABLED
306.00,3846,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.23,0.19) batt=59%
310.00,3915,AUTO_MODE,DISABLED
311.00,3915,AUTO_MODE,ENABLED
311.00,3915,WP_SKIPPED,wp=21 pos=(1.11,0.38) dist=1.47m timeout=6s totalSkipped=81
311.00,3916,CLEAN_PASS_DONE,pass=6 lanes=10 totalLanes=52 dist=86.03m pos=(1.11,0.38)
311.00,3917,CLEAN_START,pos=(1.11,0.38) totalWP=22
315.00,3994,AUTO_MODE,DISABLED
319.00,3994,AUTO_MODE,ENABLED
319.00,3994,WP_SKIPPED,wp=0 pos=(0.79,0.36) dist=3.44m timeout=6s totalSkipped=82
325.00,4110,WP_SKIPPED,wp=1 pos=(1.09,0.11) dist=2.10m timeout=6s totalSkipped=83
327.00,4133,LANE_SKIP_OBSTACLE,lane=1 wp=2->4 pos=(1.17,-0.07)
327.00,4133,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.17,-0.07) batt=57%
327.00,4134,LANE_SKIP_OBSTACLE,lane=2 wp=4->6 pos=(1.17,-0.07)
327.00,4135,LANE_SKIP_OBSTACLE,lane=3 wp=6->8 pos=(1.17,-0.07)
327.00,4136,LANE_SKIP_OBSTACLE,lane=4 wp=8->10 pos=(1.17,-0.07)
327.00,4137,LANE_SKIP_OBSTACLE,lane=5 wp=10->12 pos=(1.17,-0.07)
327.00,4138,LANE_SKIP_OBSTACLE,lane=6 wp=12->14 pos=(1.17,-0.07)
327.00,4139,LANE_SKIP_OBSTACLE,lane=7 wp=14->16 pos=(1.17,-0.07)
327.00,4140,LANE_SKIP_OBSTACLE,lane=8 wp=16->18 pos=(1.20,-0.12)
327.00,4141,LANE_SKIP_OBSTACLE,lane=9 wp=18->20 pos=(1.20,-0.12)
329.00,4169,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.16,-0.10) batt=56%
329.00,4180,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.20,-0.13) batt=56%
331.00,4215,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.14,-0.12) batt=56%
331.00,4225,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.19,-0.16) batt=56%
338.00,4343,STUCK_ESCAPE,wp=20 moved=0.051m pos=(1.15,-0.15) dir=-1
338.00,4343,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.15,-0.15) batt=55%
338.00,4345,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.15,-0.15) batt=55%
344.00,4450,AUTO_MODE,DISABLED
344.00,4451,AUTO_MODE,ENABLED
347.00,4495,AUTO_MODE,DISABLED
349.00,4495,AUTO_MODE,ENABLED
349.00,4495,BACKUP_DONE,wp=20 pos=(1.57,-0.36)
349.00,4495,WP_SKIPPED,wp=20 pos=(1.57,-0.36) dist=3.97m timeout=6s totalSkipped=93
349.00,4495,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.57,-0.36) batt=54%
350.00,4516,AUTO_MODE,DISABLED
351.00,4516,AUTO_MODE,ENABLED
351.00,4516,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.85,-0.39) batt=53%
355.00,4593,AUTO_MODE,DISABLED
356.00,4594,AUTO_MODE,ENABLED
357.00,4595,WP_SKIPPED,wp=21 pos=(1.89,-0.35) dist=2.00m timeout=6s totalSkipped=94
357.00,4595,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.89,-0.35) batt=52%
357.00,4596,CLEAN_PASS_DONE,pass=7 lanes=9 totalLanes=61 dist=98.43m pos=(1.89,-0.35)
357.00,4597,CLEAN_START,pos=(1.89,-0.35) totalWP=22
357.00,4607,AUTO_MODE,DISABLED
358.00,4608,AUTO_MODE,ENABLED
359.00,4629,LANE_SKIP_OBSTACLE,lane=0 wp=0->2 pos=(1.91,-0.35)
359.00,4629,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.91,-0.35) batt=52%
359.00,4630,LANE_SKIP_OBSTACLE,lane=1 wp=2->4 pos=(1.91,-0.35)
359.00,4631,LANE_SKIP_OBSTACLE,lane=2 wp=4->6 pos=(1.91,-0.35)
360.00,4632,LANE_SKIP_OBSTACLE,lane=3 wp=6->8 pos=(1.91,-0.35)
360.00,4633,LANE_SKIP_OBSTACLE,lane=4 wp=8->10 pos=(1.91,-0.35)
360.00,4634,LANE_SKIP_OBSTACLE,lane=5 wp=10->12 pos=(1.91,-0.35)
360.00,4635,LANE_SKIP_OBSTACLE,lane=6 wp=12->14 pos=(1.91,-0.35)
360.00,4636,LANE_SKIP_OBSTACLE,lane=7 wp=14->16 pos=(1.91,-0.35)
360.00,4637,LANE_SKIP_OBSTACLE,lane=8 wp=16->18 pos=(1.91,-0.35)
360.00,4638,LANE_SKIP_OBSTACLE,lane=9 wp=18->20 pos=(1.90,-0.35)
362.00,4671,AUTO_MODE,DISABLED
364.00,4672,AUTO_MODE,ENABLED
364.00,4672,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.87,-0.36) batt=52%
365.00,4694,AUTO_MODE,DISABLED
367.00,4694,AUTO_MODE,ENABLED
367.00,4694,STUCK_ESCAPE,wp=20 moved=0.010m pos=(1.87,-0.35) dir=1
368.00,4717,BACKUP_DONE,wp=20 pos=(1.91,-0.27)
369.00,4743,AUTO_MODE,DISABLED
370.00,4743,AUTO_MODE,ENABLED
370.00,4743,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.95,-0.28) batt=51%
372.00,4782,AUTO_MODE,DISABLED
373.00,4782,AUTO_MODE,ENABLED
374.00,4814,AUTO_MODE,DISABLED
375.00,4814,AUTO_MODE,ENABLED
376.00,4817,WP_SKIPPED,wp=20 pos=(2.13,-0.37) dist=4.46m timeout=6s totalSkipped=105
376.00,4817,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(2.13,-0.37) batt=50%
377.00,4840,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(2.17,-0.40) batt=50%
381.00,4922,AUTO_MODE,DISABLED
385.00,4923,AUTO_MODE,ENABLED
385.00,4923,WP_SKIPPED,wp=21 pos=(1.46,-0.96) dist=2.64m timeout=6s totalSkipped=106
385.00,4923,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(1.46,-0.96) batt=49%
385.00,4924,CLEAN_PASS_DONE,pass=8 lanes=10 totalLanes=71 dist=104.79m pos=(1.46,-0.96)
385.00,4925,CLEAN_START,pos=(1.46,-0.96) totalWP=22
386.00,4938,AUTO_MODE,DISABLED
387.00,4939,AUTO_MODE,ENABLED
388.00,4958,AUTO_MODE,DISABLED
389.00,4958,AUTO_MODE,ENABLED
391.00,4996,WP_SKIPPED,wp=0 pos=(0.44,-1.36) dist=2.34m timeout=6s totalSkipped=107
395.00,5075,AUTO_MODE,DISABLED
405.00,5076,AUTO_MODE,ENABLED
405.00,5076,WP_SKIPPED,wp=1 pos=(-0.59,-0.42) dist=2.83m timeout=6s totalSkipped=108
406.00,5108,AUTO_MODE,DISABLED
411.00,5108,AUTO_MODE,ENABLED
411.00,5108,WP_SKIPPED,wp=2 pos=(-0.44,0.35) dist=2.94m timeout=6s totalSkipped=109
412.00,5118,LANE_SKIP_OBSTACLE,lane=1 wp=3->4 pos=(-0.54,0.46)
412.00,5118,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(-0.54,0.46) batt=45%
412.00,5119,LANE_SKIP_OBSTACLE,lane=2 wp=4->6 pos=(-0.54,0.46)
412.00,5120,LANE_SKIP_OBSTACLE,lane=3 wp=6->8 pos=(-0.54,0.46)
412.00,5121,LANE_SKIP_OBSTACLE,lane=4 wp=8->10 pos=(-0.54,0.46)
412.00,5122,LANE_SKIP_OBSTACLE,lane=5 wp=10->12 pos=(-0.54,0.46)
412.00,5123,LANE_SKIP_OBSTACLE,lane=6 wp=12->14 pos=(-0.54,0.46)
412.00,5124,LANE_SKIP_OBSTACLE,lane=7 wp=14->16 pos=(-0.54,0.46)
412.00,5125,LANE_SKIP_OBSTACLE,lane=8 wp=16->18 pos=(-0.54,0.46)
412.00,5126,LANE_SKIP_OBSTACLE,lane=9 wp=18->20 pos=(-0.54,0.46)
413.00,5139,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-0.52,0.45) batt=45%
413.00,5149,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(-0.51,0.44) batt=45%
414.00,5161,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-0.51,0.45) batt=45%
414.00,5162,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(-0.51,0.45) batt=45%
417.00,5219,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-0.52,0.37) batt=44%
418.00,5221,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(-0.52,0.37) batt=44%
418.00,5233,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-0.51,0.36) batt=44%
418.00,5241,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(-0.54,0.42) batt=44%
419.00,5265,WP_SKIPPED,wp=20 pos=(-0.52,0.37) dist=1.85m timeout=6s totalSkipped=119
419.00,5265,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-0.52,0.37) batt=44%
420.00,5267,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(-0.52,0.37) batt=44%
421.00,5291,AUTO_MODE,DISABLED
422.00,5292,AUTO_MODE,ENABLED
422.00,5292,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-0.55,0.37) batt=44%
